,d_spell,f_spell,champion,side,role,assists,damage_objectives,damage_building,damage_turrets,deaths,gold_earned,kda,kills,level,time_cc,damage_total,damage_taken,total_minions_killed,turret_kills,vision_score,result
5328,14,4,Lulu,Side.red,Lane.utility,10,323,1175,323,3,7029,4.333333333333333,3,11,24,10565,8705,19,0,68,False
5329,4,14,Zoe,Side.blue,Lane.mid_lane,7,0,0,0,7,11158,1.7142857142857142,5,15,30,133037,23154,197,0,19,False
5330,4,11,Graves,Side.red,Lane.jungle,13,3509,32839,3509,5,13166,4.4,9,15,18,184317,22869,58,2,24,True
5331,11,6,Hecarim,Side.red,Lane.jungle,5,631,16264,631,2,8482,6.5,8,12,14,109696,18723,8,0,14,True
5332,12,4,Irelia,Side.blue,Lane.top_lane,3,8753,18761,8753,8,13102,1.0,5,16,13,173731,32609,239,3,26,True
5333,4,11,Zed,Side.red,Lane.jungle,4,76,14688,76,10,12027,1.1,7,15,3,141411,29056,19,1,37,False
5334,4,11,Viego,Side.blue,Lane.jungle,10,2198,22627,2198,9,13989,2.0,8,15,18,131997,36529,11,1,42,True
5335,4,12,Jayce,Side.red,Lane.mid_lane,7,2051,2051,2051,9,7704,1.1111111111111112,3,11,5,78845,13191,137,1,11,False
5336,11,4,Nunu,Side.blue,Lane.jungle,7,1170,26848,1170,1,11255,16.0,9,14,33,137693,21978,38,2,25,True
5337,4,12,Jayce,Side.blue,Lane.top_lane,4,7693,7693,7693,0,13150,10.0,6,15,8,148009,12776,222,3,31,True
5338,7,4,Aphelios,Side.red,Lane.bot_lane,10,11951,19640,11951,4,16144,5.25,11,15,17,209635,11398,243,4,19,True
5339,11,4,Zed,Side.red,Lane.jungle,0,0,4759,0,11,4320,0.18181818181818182,2,7,3,45975,15211,12,0,6,False
5340,4,12,Akali,Side.blue,Lane.mid_lane,0,2058,2179,2058,4,8561,0.75,3,13,1,100172,21734,181,1,15,False
5341,4,11,LeeSin,Side.blue,Lane.jungle,14,3929,15807,3929,8,15798,3.5,14,16,23,164265,43622,24,1,40,True
5342,6,4,Tryndamere,Side.red,Lane.top_lane,3,6418,7317,6418,3,12616,3.3333333333333335,7,16,12,142620,27829,195,2,21,False
5343,12,4,Leblanc,Side.blue,Lane.mid_lane,19,877,2883,877,6,12247,4.0,5,16,11,133481,25237,184,0,36,True
5344,4,12,Viktor,Side.red,Lane.mid_lane,14,2794,13715,2794,9,18705,2.5555555555555554,9,18,22,229532,23841,209,2,53,False
5345,4,14,Leona,Side.red,Lane.utility,3,0,0,0,4,5642,1.25,2,10,30,15576,11521,32,0,49,False
5346,14,4,Blitzcrank,Side.blue,Lane.utility,20,0,225,0,5,8766,4.4,2,13,32,26700,18762,35,0,65,True
5347,4,11,JarvanIV,Side.red,Lane.jungle,18,2050,14679,2050,5,10204,4.2,3,13,11,99860,25962,22,2,35,True
5348,11,4,Taliyah,Side.blue,Lane.jungle,6,0,25344,0,10,11229,0.9,3,15,16,174050,27674,42,1,39,False
5349,12,4,Fiora,Side.blue,Lane.top_lane,2,1451,1451,1451,11,10727,0.36363636363636365,2,14,10,77167,45085,133,2,30,False
5350,4,7,Aphelios,Side.blue,Lane.bot_lane,1,1128,1128,1128,7,6211,0.42857142857142855,2,9,10,53645,14312,118,0,12,False
5351,12,4,Rumble,Side.blue,Lane.top_lane,10,3641,6436,3641,2,11703,8.5,7,15,8,107162,15732,155,1,26,True
5352,4,7,Kaisa,Side.red,Lane.bot_lane,4,3320,3320,3320,3,7990,2.3333333333333335,3,9,0,55078,7903,119,1,7,True
5353,12,4,Viktor,Side.red,Lane.mid_lane,7,3701,4176,3701,13,17795,1.6153846153846154,14,18,25,232120,26441,241,1,33,False
5354,7,4,Kaisa,Side.red,Lane.bot_lane,6,2599,3341,2599,8,9965,1.125,3,12,0,118665,16788,157,1,28,False
5355,4,12,Yone,Side.red,Lane.top_lane,8,9027,21564,9027,5,16471,3.2,8,17,23,244683,28523,245,3,17,True
5356,4,11,LeeSin,Side.red,Lane.jungle,15,137,9866,137,7,12752,3.5714285714285716,10,16,22,127171,37695,19,0,32,True
5357,14,4,Zed,Side.red,Lane.mid_lane,0,6981,8378,6981,3,9064,1.3333333333333333,4,13,2,104654,9820,154,2,17,True
5358,7,4,Aphelios,Side.red,Lane.bot_lane,1,3046,3046,3046,5,8938,1.0,4,11,13,86120,12817,163,1,7,False
5359,11,4,Graves,Side.blue,Lane.jungle,11,4095,21145,4095,8,15269,2.75,11,16,21,197229,24704,64,2,33,True
5360,14,4,Rakan,Side.red,Lane.utility,14,0,0,0,7,6467,2.0,0,10,27,14783,15095,10,0,82,False
5361,3,4,Cassiopeia,Side.red,Lane.mid_lane,4,1844,5716,1844,8,9500,0.875,3,14,21,107412,23381,181,1,24,False
5362,12,4,Yone,Side.red,Lane.mid_lane,10,2393,9797,2393,14,11852,1.0,4,17,27,161053,29349,188,1,22,True
5363,1,4,Jinx,Side.blue,Lane.bot_lane,13,9128,25918,9128,8,14947,2.375,6,16,24,194825,19587,223,5,42,True
5364,12,4,Qiyana,Side.blue,Lane.top_lane,6,2614,8518,2614,14,14002,1.0714285714285714,9,16,23,170405,38767,191,1,31,False
5365,4,14,Akali,Side.red,Lane.mid_lane,1,0,0,0,5,7209,1.0,4,12,1,55490,13457,134,0,11,False
5366,12,4,Leblanc,Side.blue,Lane.mid_lane,7,2827,3546,2827,1,10970,15.0,8,14,16,97604,20294,171,1,14,True
5367,12,4,Jayce,Side.blue,Lane.top_lane,6,3626,4150,3626,5,11265,2.2,5,15,9,125202,19911,186,1,22,False
5368,11,4,Zac,Side.red,Lane.jungle,8,28,1766,28,5,7834,2.4,4,11,28,76941,25295,33,0,16,False
5369,4,12,Vex,Side.blue,Lane.mid_lane,11,6229,6229,6229,0,11147,22.0,11,13,27,107838,11845,140,3,16,True
5370,4,11,LeeSin,Side.red,Lane.jungle,13,587,18668,587,4,8252,4.25,4,11,8,92040,19473,9,2,17,True
5371,4,11,Zed,Side.red,Lane.jungle,4,76,14688,76,10,12027,1.1,7,15,3,141411,29056,19,1,37,False
5372,4,7,Jinx,Side.red,Lane.bot_lane,8,8302,12710,8302,6,16289,3.0,10,15,16,227150,23077,256,3,44,False
5373,4,7,Vayne,Side.blue,Lane.bot_lane,5,3403,4195,3403,7,12568,1.8571428571428572,8,13,7,117185,18866,183,1,18,False
5374,12,4,Yone,Side.red,Lane.mid_lane,3,0,9950,0,6,12215,2.3333333333333335,11,16,15,152427,25066,190,0,19,True
5375,4,11,LeeSin,Side.red,Lane.jungle,10,809,25088,809,9,9192,1.1111111111111112,0,15,13,129526,31123,15,0,36,True
5376,6,11,Olaf,Side.blue,Lane.jungle,6,0,7600,0,9,7135,1.0,3,11,9,72637,25603,14,0,16,False
5377,4,11,Viego,Side.red,Lane.jungle,13,157,23596,157,8,15447,3.5,15,17,18,158181,38515,43,0,33,True
5378,12,4,Irelia,Side.blue,Lane.top_lane,1,0,4215,0,5,5555,0.6,2,10,2,55551,11317,112,0,12,True
5379,14,12,Akali,Side.blue,Lane.top_lane,3,1468,1468,1468,2,6510,3.0,3,12,2,65652,10823,127,0,13,True
5380,4,12,Corki,Side.red,Lane.mid_lane,7,521,2465,521,11,10470,0.9090909090909091,3,14,3,121135,19309,172,0,18,False
5381,12,4,Viktor,Side.blue,Lane.mid_lane,0,0,172,0,8,4199,0.125,1,9,6,32192,11545,67,0,10,False
5382,4,14,Karma,Side.blue,Lane.utility,14,1220,2361,1220,3,6913,5.333333333333333,2,11,23,26102,11155,24,0,41,True
5383,14,4,Lux,Side.red,Lane.utility,12,192,192,192,11,6429,1.2727272727272727,2,10,43,20898,17454,11,0,37,False
5384,4,11,LeeSin,Side.blue,Lane.jungle,1,0,1546,0,4,6375,0.75,2,10,6,69233,18342,16,0,19,False
5385,4,11,Ekko,Side.blue,Lane.jungle,4,2016,35914,2016,2,9896,6.5,9,14,16,170697,23637,37,0,23,True
5386,11,4,XinZhao,Side.red,Lane.jungle,9,491,23829,491,1,7749,12.0,3,11,14,102901,18643,8,0,29,True
5387,12,4,Yone,Side.blue,Lane.mid_lane,0,0,0,0,3,6590,0.3333333333333333,1,12,12,102372,11458,143,0,7,False
5388,12,4,Leblanc,Side.blue,Lane.mid_lane,6,5728,6114,5728,3,13452,4.333333333333333,7,17,9,149946,19214,213,1,23,False
5389,4,11,Viego,Side.blue,Lane.jungle,6,0,17699,0,6,8563,1.5,3,12,8,109218,30413,20,0,26,False
5390,4,3,Sona,Side.red,Lane.utility,4,304,1216,304,6,5776,0.8333333333333334,1,9,9,12062,11266,13,0,50,False
5391,4,14,Leona,Side.blue,Lane.utility,9,0,47,0,9,5620,1.1111111111111112,1,9,51,11538,16022,29,0,41,False
5392,4,12,Ziggs,Side.red,Lane.bot_lane,10,18551,20990,18551,3,12040,6.333333333333333,9,13,14,141960,11232,159,3,15,True
5393,12,4,Graves,Side.blue,Lane.top_lane,2,3000,3000,3000,6,6759,0.8333333333333334,3,10,10,59956,11267,112,1,10,False
5394,12,4,Ryze,Side.red,Lane.mid_lane,10,1807,4190,1807,8,9939,2.0,6,13,27,93922,20455,144,1,34,False
5395,4,12,Akshan,Side.blue,Lane.top_lane,3,1953,1953,1953,10,8645,0.6,3,12,0,67404,19217,124,0,10,False
5396,4,12,Ekko,Side.red,Lane.mid_lane,7,0,528,0,8,9991,1.125,2,14,12,112619,26549,167,0,19,False
5397,4,14,Karma,Side.blue,Lane.utility,25,1749,2373,1749,7,10298,4.285714285714286,5,14,29,44403,19332,31,0,77,True
5398,12,4,Viktor,Side.blue,Lane.mid_lane,1,0,2220,0,12,6585,0.25,2,11,10,84595,21006,133,0,9,False
5399,4,1,Kaisa,Side.blue,Lane.bot_lane,13,547,547,547,11,11538,1.7272727272727273,6,12,0,81483,22127,148,0,18,False
5400,4,12,Graves,Side.blue,Lane.mid_lane,4,94,2140,94,7,10068,1.1428571428571428,4,14,14,130591,23260,172,0,18,False
5401,4,11,Viego,Side.blue,Lane.jungle,4,0,2804,0,3,6126,2.0,2,10,8,64787,14760,17,0,12,False
5402,12,4,Graves,Side.blue,Lane.top_lane,1,3877,5257,3877,4,10397,0.75,2,14,12,152881,17948,212,2,20,False
5403,4,7,Jhin,Side.blue,Lane.bot_lane,5,852,1880,852,6,13374,2.1666666666666665,8,14,20,155423,18853,218,0,21,False
5404,4,12,Vex,Side.red,Lane.mid_lane,7,204,391,204,10,10206,1.0,3,15,45,119860,27442,165,0,31,False
5405,12,4,Akali,Side.blue,Lane.mid_lane,1,0,0,0,3,7224,2.6666666666666665,7,12,2,67672,12234,128,0,12,True
5406,12,4,Sylas,Side.blue,Lane.mid_lane,3,864,1089,864,11,6574,0.6363636363636364,4,10,21,45154,23444,106,0,13,False
5407,4,11,Talon,Side.red,Lane.jungle,6,0,13887,0,6,8858,1.3333333333333333,2,13,8,148305,26002,49,0,17,False
5408,14,4,Pyke,Side.blue,Lane.utility,7,577,577,577,5,10434,3.2,9,11,22,17929,12028,29,0,58,True
5409,12,4,TwistedFate,Side.red,Lane.mid_lane,16,4267,8219,4267,1,10690,20.0,4,15,31,102026,12415,157,3,18,True
5410,11,4,LeeSin,Side.blue,Lane.jungle,13,3721,45783,3721,2,15158,13.0,13,16,23,191985,45882,64,5,30,True
5411,4,1,Jhin,Side.blue,Lane.bot_lane,10,3525,15462,3525,8,13223,1.625,3,15,20,181734,25709,226,2,21,True
5412,4,14,Pyke,Side.red,Lane.utility,6,0,0,0,4,4542,2.0,2,7,13,12162,9364,23,0,39,True
5413,4,14,Leona,Side.red,Lane.utility,6,128,128,128,10,7283,0.9,3,11,34,21842,20188,50,0,57,False
5414,14,4,Leona,Side.red,Lane.utility,13,65,67,65,4,7115,3.25,0,12,24,18215,12253,33,0,77,True
5415,4,7,Caitlyn,Side.red,Lane.bot_lane,4,0,3696,0,9,10278,0.8888888888888888,4,13,30,119137,19679,179,0,6,False
5416,12,4,Sylas,Side.blue,Lane.top_lane,11,4642,7248,4642,6,11659,3.1666666666666665,8,15,35,128415,31572,164,1,20,True
5417,6,4,Tryndamere,Side.blue,Lane.top_lane,8,6750,15830,6750,6,14753,2.3333333333333335,6,17,9,208947,31467,247,2,31,False
5418,4,11,Qiyana,Side.blue,Lane.jungle,8,0,28255,0,1,9244,15.0,7,13,15,126002,14248,25,0,34,True
5419,14,4,Lulu,Side.blue,Lane.utility,5,591,591,591,6,6539,1.3333333333333333,3,10,20,10831,11805,17,0,57,False
5420,14,4,Rell,Side.blue,Lane.utility,10,0,708,0,7,9356,1.7142857142857142,2,14,25,18744,19255,47,0,84,True
5421,14,4,Rakan,Side.blue,Lane.utility,26,1389,2310,1389,7,10932,4.142857142857143,3,16,38,21955,22519,46,1,151,True
5422,4,14,Thresh,Side.red,Lane.utility,21,0,2046,0,3,7982,7.0,0,12,28,22883,15783,30,0,60,True
5423,6,4,Sett,Side.red,Lane.mid_lane,2,4564,5374,4564,6,12067,1.1666666666666667,5,14,19,125850,27566,183,2,28,False
5424,12,4,Sylas,Side.red,Lane.top_lane,6,2994,4596,2994,6,10241,2.3333333333333335,8,14,22,93636,26574,127,1,19,True
5425,11,4,Graves,Side.blue,Lane.jungle,8,9388,68640,9388,2,18399,11.0,14,18,28,316101,32985,74,3,37,True
5426,4,14,Yasuo,Side.blue,Lane.mid_lane,7,6284,14875,6284,5,12513,2.2,4,15,18,189086,20399,200,2,23,True
5427,11,4,Taliyah,Side.blue,Lane.jungle,1,0,1405,0,5,4427,0.4,1,9,5,52795,10499,8,0,10,False
5428,12,4,Graves,Side.red,Lane.top_lane,2,1811,2654,1811,7,7703,0.2857142857142857,0,13,11,106238,16818,157,0,11,False
5429,12,4,Viktor,Side.red,Lane.mid_lane,7,5186,5274,5186,2,17422,11.0,15,18,13,192421,13293,226,2,17,True
5430,11,4,LeeSin,Side.red,Lane.jungle,14,2433,16661,2433,5,9074,3.6,4,12,16,101841,23268,16,0,17,True
5431,7,4,Jhin,Side.red,Lane.bot_lane,9,3515,4666,3515,4,10430,4.0,7,13,21,100604,13785,164,2,14,True
5432,14,4,Leblanc,Side.red,Lane.mid_lane,3,3158,3158,3158,2,8293,1.5,0,13,6,89045,11820,182,2,15,False
5433,12,4,Volibear,Side.red,Lane.top_lane,1,1176,1443,1176,5,6665,0.4,1,11,16,72188,22538,114,0,22,False
5434,12,6,Tryndamere,Side.red,Lane.top_lane,4,5517,10788,5517,5,10799,1.8,5,14,14,133981,29243,153,3,23,False
5435,4,12,Orianna,Side.red,Lane.mid_lane,1,921,2748,921,7,9489,0.42857142857142855,2,14,16,113747,13607,209,0,19,False
5436,4,11,Viego,Side.blue,Lane.jungle,6,0,17699,0,6,8563,1.5,3,12,8,109218,30413,20,0,26,False
5437,4,7,Caitlyn,Side.red,Lane.bot_lane,2,5986,5986,5986,1,9650,9.0,7,10,6,82550,7579,147,2,12,True
5438,7,4,Lux,Side.red,Lane.utility,13,1631,1631,1631,2,6319,7.0,1,9,17,24548,4559,14,0,31,True
5439,4,12,Leblanc,Side.red,Lane.mid_lane,7,5377,7528,5377,4,14183,4.25,10,16,21,121121,18447,203,1,29,True
5440,11,4,Kayn,Side.red,Lane.jungle,3,0,6438,0,7,7271,0.5714285714285714,1,11,7,112714,20622,30,0,24,False
5441,11,4,Zed,Side.blue,Lane.jungle,2,0,6465,0,9,9856,1.0,7,13,6,97908,24082,33,0,25,False
5442,3,14,Yuumi,Side.red,Lane.utility,13,611,1673,611,1,7554,17.0,4,12,9,17404,6087,7,0,40,True
5443,4,14,Akshan,Side.blue,Lane.mid_lane,7,3440,3687,3440,2,12292,9.5,12,14,0,100035,9670,152,1,18,True
5444,3,4,Lulu,Side.blue,Lane.utility,9,108,108,108,10,5508,1.0,1,9,26,13134,13859,13,0,34,False
5445,11,4,Rengar,Side.red,Lane.jungle,9,4032,15017,4032,11,11657,1.7272727272727273,10,15,18,106340,44313,29,0,39,True
5446,1,4,Lucian,Side.red,Lane.bot_lane,6,3885,9327,3885,4,11463,3.25,7,13,0,131730,13706,176,3,11,True
5447,12,4,TwistedFate,Side.red,Lane.mid_lane,5,627,829,627,9,7776,0.6666666666666666,1,13,36,84189,19919,138,0,15,False
5448,14,4,Pyke,Side.blue,Lane.utility,4,0,2223,0,9,11126,1.3333333333333333,8,13,25,25522,24672,46,0,88,False
5449,14,4,TwistedFate,Side.red,Lane.mid_lane,3,1068,1068,1068,2,6290,2.0,1,11,8,62048,5302,126,0,12,True
5450,12,4,Lucian,Side.blue,Lane.mid_lane,9,4164,14195,4164,6,13501,2.5,6,17,0,184813,25563,240,3,44,True
5451,11,4,Vi,Side.red,Lane.jungle,8,0,21000,0,1,8591,14.0,6,12,14,113117,14377,25,0,11,True
5452,7,4,Aphelios,Side.red,Lane.bot_lane,5,10241,19833,10241,5,11888,2.4,7,13,11,121789,15535,168,6,21,True
5453,4,14,Blitzcrank,Side.blue,Lane.utility,7,0,87,0,4,4022,1.75,0,8,14,11292,7072,20,0,29,True
5454,4,12,Yone,Side.blue,Lane.top_lane,3,3659,13849,3659,10,10101,0.4,1,14,14,146505,20224,182,2,17,False
5455,12,4,Jayce,Side.blue,Lane.top_lane,1,1992,6102,1992,4,9909,0.75,2,14,5,132282,13194,190,1,30,False
5456,14,4,Maokai,Side.blue,Lane.utility,7,0,0,0,7,5263,1.2857142857142858,2,9,39,17085,13636,27,0,27,False
5457,14,4,Qiyana,Side.red,Lane.mid_lane,5,11352,11352,11352,1,16562,22.0,17,16,21,176209,13520,219,3,20,True
5458,4,12,Jax,Side.blue,Lane.top_lane,8,1249,12999,1249,6,15002,1.6666666666666667,2,18,16,234208,41311,260,0,21,False
5459,12,4,TwistedFate,Side.red,Lane.mid_lane,7,4070,4070,4070,4,10560,3.5,7,13,26,91526,12012,149,3,15,True
5460,12,4,Jayce,Side.blue,Lane.top_lane,9,11181,21327,11181,3,16277,7.333333333333333,13,17,7,174528,20688,201,4,39,True
5461,14,4,Rakan,Side.red,Lane.utility,14,719,950,719,3,6042,5.666666666666667,3,10,22,11066,6734,4,1,43,True
5462,3,4,Ezreal,Side.blue,Lane.bot_lane,17,4733,11861,4733,10,13231,2.3,6,15,7,143890,20629,191,2,18,True
5463,12,4,Corki,Side.blue,Lane.mid_lane,7,1240,4608,1240,3,9474,4.333333333333333,6,12,2,79904,11225,132,0,11,True
5464,12,4,Akshan,Side.red,Lane.top_lane,6,4101,7283,4101,8,11047,1.5,6,14,2,112962,18794,148,1,20,False
5465,12,4,Akali,Side.blue,Lane.mid_lane,6,278,278,278,5,9655,1.8,3,14,1,76716,19624,161,0,22,False
5466,4,11,Viego,Side.red,Lane.jungle,3,917,6169,917,4,7590,1.5,3,12,10,87990,16353,18,0,24,False
5467,12,4,Vex,Side.blue,Lane.mid_lane,0,0,0,0,10,5173,0.1,1,10,14,40642,14638,95,0,13,False
5468,4,14,Karma,Side.blue,Lane.utility,12,0,393,0,10,6712,1.3,1,12,20,33357,16927,24,0,49,False
5469,4,3,Lulu,Side.blue,Lane.utility,22,495,1189,495,11,8386,2.0,0,15,27,14373,21707,17,0,85,False
5470,11,4,Nidalee,Side.blue,Lane.jungle,11,209,25544,209,8,10115,2.0,5,14,7,136863,36348,26,1,42,False
5471,4,14,Thresh,Side.red,Lane.utility,17,661,1040,661,3,7407,5.666666666666667,0,12,25,25629,12499,38,0,61,True
5472,4,11,Viego,Side.red,Lane.jungle,12,803,27839,803,10,10584,1.6,4,13,17,137022,29497,25,0,34,False
5473,4,14,Sylas,Side.red,Lane.mid_lane,6,4415,8683,4415,6,10928,2.1666666666666665,7,15,15,103649,24034,158,4,17,True
5474,4,14,Leona,Side.red,Lane.utility,13,1398,1398,1398,4,7400,3.25,0,13,37,19682,13196,38,1,79,True
5475,12,4,Vex,Side.red,Lane.mid_lane,3,708,708,708,6,6487,1.0,3,11,27,59760,10151,113,0,13,False
5476,1,4,Aphelios,Side.red,Lane.bot_lane,11,10010,13407,10010,5,19836,6.4,21,17,18,232802,21887,246,4,23,True
5477,4,12,Xerath,Side.red,Lane.bot_lane,12,164,15126,164,0,21046,25.0,13,18,25,237882,9177,265,0,44,True
5478,3,4,Sejuani,Side.blue,Lane.utility,12,1519,2151,1519,5,8189,2.8,2,13,49,35936,20461,43,1,71,True
5479,4,3,Yasuo,Side.red,Lane.bot_lane,13,2022,13238,2022,9,11066,1.7777777777777777,3,15,16,147221,21121,197,0,19,True
5480,12,4,Gragas,Side.red,Lane.top_lane,0,0,2396,0,5,4288,0.0,0,10,10,48116,13657,98,0,6,False
5481,4,14,Rell,Side.blue,Lane.utility,15,262,262,262,12,7782,1.3333333333333333,1,12,43,21386,21126,29,0,60,False
5482,12,4,Akshan,Side.red,Lane.top_lane,5,4977,23150,4977,3,12626,4.0,7,17,1,193230,19195,217,1,24,True
5483,1,12,Corki,Side.blue,Lane.mid_lane,0,0,350,0,3,7470,1.0,3,12,0,78641,11103,129,0,8,False
5484,4,12,Viktor,Side.blue,Lane.mid_lane,2,2671,10185,2671,5,9317,1.4,5,15,10,129376,16020,169,0,11,False
5485,4,1,Jinx,Side.red,Lane.bot_lane,6,2008,12152,2008,11,11817,1.0909090909090908,6,13,17,133879,21658,188,0,29,False
5486,12,14,Yone,Side.blue,Lane.top_lane,7,3272,15954,3272,6,13978,2.0,5,17,21,193675,21788,204,2,31,True
5487,11,4,LeeSin,Side.red,Lane.jungle,5,99,13574,99,5,8249,1.8,4,12,16,108600,31892,14,1,23,False
5488,4,14,Janna,Side.blue,Lane.utility,12,591,1074,591,8,7996,1.75,2,13,41,17629,16380,16,0,82,False
5489,6,4,Tryndamere,Side.blue,Lane.top_lane,5,7768,14766,7768,2,13700,9.0,13,14,10,137084,23708,157,3,11,True
5490,11,4,Talon,Side.blue,Lane.jungle,15,1987,16224,1987,5,17747,6.6,18,17,10,193177,34623,40,1,32,True
5491,11,4,Nunu,Side.red,Lane.jungle,9,322,5350,322,5,8610,3.0,6,11,25,75603,19973,10,0,13,True
5492,12,4,Ornn,Side.red,Lane.top_lane,2,1254,1254,1254,3,5537,1.0,1,11,23,53242,12004,117,1,6,False
5493,14,4,Rakan,Side.blue,Lane.utility,16,0,1172,0,4,7979,4.5,2,13,24,26079,13396,32,0,82,False
5494,11,4,Nidalee,Side.blue,Lane.jungle,6,3462,27859,3462,2,13459,9.0,12,15,6,161998,30130,31,1,20,True
5495,12,14,Akali,Side.red,Lane.top_lane,6,0,0,0,9,8292,1.1111111111111112,4,14,2,83183,24852,128,0,14,False
5496,12,4,Yone,Side.blue,Lane.top_lane,1,7297,11267,7297,6,11171,0.8333333333333334,4,15,17,151535,18747,203,2,9,False
5497,4,1,Jinx,Side.blue,Lane.bot_lane,6,1477,3283,1477,7,7484,1.0,1,11,25,89235,13461,142,0,14,False
5498,12,4,Anivia,Side.red,Lane.mid_lane,9,1058,5003,1058,6,10756,2.0,3,16,31,135431,22310,181,0,34,False
5499,1,4,Aphelios,Side.blue,Lane.bot_lane,4,8459,12749,8459,7,10766,1.2857142857142858,5,12,15,105335,14791,166,1,21,True
5500,4,1,Kaisa,Side.blue,Lane.bot_lane,7,0,2668,0,9,5683,0.7777777777777778,0,10,0,51149,12773,118,0,21,False
5501,4,7,Caitlyn,Side.blue,Lane.bot_lane,6,7751,13093,7751,9,15229,2.111111111111111,13,14,14,174217,18697,207,3,35,True
5502,4,1,Jinx,Side.red,Lane.bot_lane,5,17779,25178,17779,3,15356,7.0,16,13,10,185246,22343,193,7,19,True
5503,11,6,Hecarim,Side.red,Lane.jungle,9,1960,25728,1960,5,18420,5.2,17,18,30,235149,54874,66,1,32,False
5504,14,4,Karma,Side.blue,Lane.utility,11,578,1119,578,4,6748,3.5,3,10,27,27731,12331,5,0,35,True
5505,4,12,Jax,Side.red,Lane.top_lane,2,5676,11057,5676,9,12723,1.0,7,16,13,160786,31581,207,3,19,False
5506,11,4,Talon,Side.red,Lane.jungle,5,0,5862,0,3,9831,5.0,10,12,2,94827,12723,17,0,23,True
5507,12,4,Viktor,Side.blue,Lane.mid_lane,5,1289,4794,1289,8,8155,0.875,2,14,11,103306,14138,168,1,9,False
5508,4,12,Galio,Side.blue,Lane.mid_lane,14,4835,5235,4835,4,12778,4.5,4,16,40,118054,24610,174,1,25,True
5509,4,6,Vayne,Side.blue,Lane.mid_lane,4,3182,9402,3182,7,13854,1.7142857142857142,8,16,4,149378,23287,230,1,17,False
5510,4,12,Lissandra,Side.red,Lane.mid_lane,7,0,0,0,8,8742,1.25,3,12,48,83153,20723,140,0,29,False
5511,11,4,JarvanIV,Side.red,Lane.jungle,13,286,24208,286,2,9853,8.5,4,14,20,113939,22495,42,1,45,True
5512,14,4,Zoe,Side.blue,Lane.mid_lane,11,0,475,0,5,11624,3.4,6,16,27,115410,20460,193,0,31,False
5513,14,4,TwistedFate,Side.blue,Lane.mid_lane,12,3640,3640,3640,2,11526,10.5,9,13,27,91906,11882,137,2,21,True
5514,4,14,Lux,Side.red,Lane.utility,5,492,791,492,9,6000,0.5555555555555556,0,10,34,24908,13057,24,0,63,False
5515,12,4,Zoe,Side.red,Lane.mid_lane,6,3157,3157,3157,1,8816,8.0,2,13,44,107458,8734,189,0,12,True
5516,4,11,Taliyah,Side.red,Lane.jungle,9,1661,38837,1661,3,14995,8.333333333333334,16,15,13,192062,21398,58,1,18,True
5517,11,4,LeeSin,Side.red,Lane.jungle,12,1803,17343,1803,2,10518,10.5,9,13,18,117454,20357,33,3,19,True
5518,14,4,Zyra,Side.red,Lane.utility,3,301,707,301,6,6222,0.8333333333333334,2,10,40,25805,12868,39,0,41,False
5519,14,4,Leona,Side.blue,Lane.utility,4,410,410,410,3,5890,2.0,2,9,26,21414,10835,40,0,57,False
5520,14,12,Camille,Side.blue,Lane.top_lane,5,6476,21036,6476,8,17032,1.75,9,18,28,258380,56447,266,3,27,False
5521,14,3,Yuumi,Side.blue,Lane.utility,17,354,1272,354,1,7751,19.0,2,11,12,12124,3113,18,0,54,True
5522,11,4,XinZhao,Side.red,Lane.jungle,11,518,41807,518,10,18339,2.8,17,18,44,244719,74115,52,1,43,False
5523,12,4,Corki,Side.red,Lane.mid_lane,1,1047,2610,1047,5,4868,0.2,0,10,0,54627,8890,113,0,8,False
5524,14,4,Lux,Side.red,Lane.utility,2,93,93,93,8,5507,0.375,1,10,12,29617,13128,29,0,14,False
5525,4,11,Viego,Side.red,Lane.jungle,10,5676,34448,5676,8,17908,3.75,20,18,24,190814,43562,26,3,40,True
5526,11,4,Nidalee,Side.red,Lane.jungle,5,0,7638,0,0,7508,14.0,9,11,2,68859,11141,14,0,21,True
5527,4,12,Ziggs,Side.blue,Lane.bot_lane,1,277,277,277,2,4815,0.5,0,9,9,47509,5956,117,0,8,False
5528,14,4,Thresh,Side.blue,Lane.utility,13,206,589,206,6,7333,2.3333333333333335,1,12,32,17056,18899,42,0,69,False
5529,4,3,Samira,Side.red,Lane.bot_lane,9,4921,10726,4921,3,10297,4.666666666666667,5,13,7,105057,14550,156,2,15,True
5530,12,4,Orianna,Side.blue,Lane.mid_lane,4,2337,4530,2337,6,12752,2.0,8,16,30,164081,21498,232,1,33,False
5531,12,4,Gragas,Side.blue,Lane.top_lane,5,0,1051,0,6,6962,1.1666666666666667,2,12,33,61283,20134,126,0,8,False
5532,4,11,Karthus,Side.blue,Lane.jungle,1,154,9944,154,5,8219,1.2,5,11,8,112173,14103,37,0,14,False
5533,12,4,Kennen,Side.blue,Lane.top_lane,10,9491,14762,9491,6,17836,4.5,17,17,24,158897,28438,179,3,33,True
5534,14,4,Lulu,Side.blue,Lane.utility,4,179,179,179,6,6347,1.3333333333333333,4,10,22,18337,11201,26,0,43,False
5535,4,14,Lulu,Side.red,Lane.utility,20,409,954,409,7,8886,3.2857142857142856,3,14,29,25473,19255,12,0,97,False
